latitude,longitude,acq_date,acq_time,confidence
-22.6596,115.4631,11/8/2000,1550,85
-22.6654,115.4339,11/8/2000,1550,37
-22.6448,115.4596,11/8/2000,1550,49
-21.5867,117.2321,11/8/2000,1550,80
-21.5767,117.2677,11/8/2000,1550,66
-21.5854,117.2267,11/8/2000,1550,70
-21.5336,117.3008,11/8/2000,1550,100
-21.5165,117.2964,11/8/2000,1550,62
-21.5243,117.3352,11/8/2000,1550,24
-21.533,117.2936,11/8/2000,1550,98
-21.5071,117.3308,11/8/2000,1550,56
-27.2853,152.4503,11/8/2000,2330,44
-12.2538,136.4102,11/9/2000,104,24
-12.2524,136.4045,11/9/2000,104,30
-13.424,134.7305,11/9/2000,105,74
-13.4266,134.7243,11/9/2000,105,71
-13.4313,134.7497,11/9/2000,105,43
-13.4546,134.7976,11/9/2000,105,40
-13.4592,134.8227,11/9/2000,105,67
-13.4689,134.7952,11/9/2000,105,80
-16.0639,144.9752,11/9/2000,105,89
-16.0655,144.9871,11/9/2000,105,100
-15.9135,142.2413,11/9/2000,105,57
-15.9148,142.2506,11/9/2000,105,33
-15.9211,142.2307,11/9/2000,105,91
-15.9225,142.24,11/9/2000,105,82
-15.9266,142.2678,11/9/2000,105,40
-15.9279,142.2771,11/9/2000,105,86
-16.2203,144.0161,11/9/2000,105,37
-16.2297,144.0147,11/9/2000,105,73
-16.5113,144.0603,11/9/2000,105,80
-16.5033,143.8629,11/9/2000,105,55
-16.5212,143.9227,11/9/2000,105,63
-16.5405,143.8827,11/9/2000,105,40
-16.594,143.8543,11/9/2000,105,99
-16.5954,143.8645,11/9/2000,105,66
-16.6321,143.9217,11/9/2000,105,51
-16.6378,143.9628,11/9/2000,105,94
-16.6436,143.9661,11/9/2000,105,92
-16.8514,144.3926,11/9/2000,105,84
-17.1078,145.3975,11/9/2000,105,32
-17.221,143.7405,11/9/2000,105,74
-17.2247,143.6983,11/9/2000,105,85
-17.2318,143.7494,11/9/2000,105,74
-17.4772,141.4221,11/9/2000,105,84
-17.4862,141.4207,11/9/2000,105,100
-17.4876,141.4301,11/9/2000,105,88
-17.5146,141.4258,11/9/2000,105,87
-17.516,141.4352,11/9/2000,105,86
-17.525,141.4338,11/9/2000,105,78
-17.8233,142.2776,11/9/2000,105,50
-17.8424,142.4104,11/9/2000,105,87
-17.8518,142.2829,11/9/2000,105,82
-17.8531,142.2924,11/9/2000,105,73
-17.8739,142.3086,11/9/2000,105,87
-17.8753,142.3181,11/9/2000,105,92
-17.883,142.3104,11/9/2000,105,100
-17.8843,142.3198,11/9/2000,105,100
-17.9497,141.7546,11/9/2000,105,72
-17.9587,141.7532,11/9/2000,105,100
-17.9601,141.7626,11/9/2000,105,59
-17.9677,141.7518,11/9/2000,105,97
-17.9691,141.7612,11/9/2000,105,94
-17.9705,141.7706,11/9/2000,105,85
-17.9781,141.7598,11/9/2000,105,78
-17.9794,141.7692,11/9/2000,105,61
-17.9808,141.7785,11/9/2000,105,44
-18.0096,141.7867,11/9/2000,105,82
-18.011,141.7961,11/9/2000,105,88
-18.02,141.7947,11/9/2000,105,93
-18.0214,141.8041,11/9/2000,105,88
-18.0227,141.8135,11/9/2000,105,83
-18.0304,141.8027,11/9/2000,105,75
-18.0317,141.8121,11/9/2000,105,95
-18.0331,141.8215,11/9/2000,105,100
-18.0407,141.8107,11/9/2000,105,76
-18.0421,141.8201,11/9/2000,105,88
-18.0435,141.8295,11/9/2000,105,75
-18.047,141.7905,11/9/2000,105,70
-18.0432,140.7156,11/9/2000,105,72
-18.0537,140.7237,11/9/2000,105,88
-18.0628,140.7222,11/9/2000,105,76
-18.0344,140.2904,11/9/2000,106,77
-18.0359,140.3002,11/9/2000,106,54
-18.0486,140.2719,11/9/2000,106,66
-18.3271,142.0079,11/9/2000,106,72
-18.3284,142.0173,11/9/2000,106,60
-18.8102,145.0551,11/9/2000,106,55
-16.8764,132.6682,11/9/2000,106,53
-16.8825,132.6997,11/9/2000,106,69
-16.8919,132.665,11/9/2000,106,54
-16.8927,132.6917,11/9/2000,106,34
-18.2586,140.1338,11/9/2000,106,87
-18.2602,140.1437,11/9/2000,106,89
-18.689,143.068,11/9/2000,106,68
-18.2432,139.8496,11/9/2000,106,85
-18.25,139.8523,11/9/2000,106,63
-18.2478,139.7174,11/9/2000,106,90
-18.2494,139.7276,11/9/2000,106,84
-18.9661,144.7573,11/9/2000,106,54
-18.2572,139.7158,11/9/2000,106,100
-18.2588,139.726,11/9/2000,106,92
-18.9864,144.7545,11/9/2000,106,56
-19.0668,144.193,11/9/2000,106,82
-19.0752,144.1806,11/9/2000,106,76
-19.0767,144.192,11/9/2000,106,35
-17.8417,135.3987,11/9/2000,106,71
-19.365,145.0197,11/9/2000,106,53
-17.1021,131.007,11/9/2000,106,73
-17.1027,131.0014,11/9/2000,106,78
-17.1539,131.0754,11/9/2000,106,31
-17.6868,131.175,11/9/2000,106,61
-17.7037,131.1712,11/9/2000,106,72
-17.7297,131.1248,11/9/2000,106,37
-17.6895,131.1687,11/9/2000,106,76
-19.5898,141.8992,11/9/2000,106,100
-19.5911,141.9088,11/9/2000,106,88
-17.7322,131.1187,11/9/2000,106,34
-19.6273,141.9032,11/9/2000,106,70
-19.6473,141.9785,11/9/2000,106,78
-19.6577,141.9867,11/9/2000,106,71
-18.4838,134.1346,11/9/2000,106,81
-18.4909,134.1272,11/9/2000,106,83
-18.4952,134.15,11/9/2000,106,74
-20.4751,145.1281,11/9/2000,106,22
-18.3307,131.4649,11/9/2000,106,84
-18.3328,131.3889,11/9/2000,106,41
-18.3399,131.4252,11/9/2000,106,75
-18.3362,131.4581,11/9/2000,106,88
-18.3378,131.3822,11/9/2000,106,30
-18.3452,131.4185,11/9/2000,106,66
-18.3543,131.3787,11/9/2000,106,36
-18.4107,131.4041,11/9/2000,106,85
-18.42,131.3642,11/9/2000,106,87
-18.4271,131.4004,11/9/2000,106,21
-18.408,131.3595,11/9/2000,106,54
-18.4154,131.3957,11/9/2000,106,94
-18.4244,131.3559,11/9/2000,106,70
-18.4664,131.3084,11/9/2000,106,21
-18.4927,130.9795,11/9/2000,106,44
-18.4948,130.9714,11/9/2000,106,71
-20.1793,140.223,11/9/2000,106,55
-18.5123,130.8857,11/9/2000,106,66
-20.3102,140.9092,11/9/2000,106,63
-20.3116,140.9187,11/9/2000,106,86
-20.3192,140.9077,11/9/2000,106,77
-20.3206,140.9173,11/9/2000,106,93
-20.177,139.9027,11/9/2000,106,79
-20.3296,140.9158,11/9/2000,106,48
-20.7376,139.4769,11/9/2000,106,61
-19.2462,129.9038,11/9/2000,106,89
-19.2556,129.9481,11/9/2000,106,52
-19.2733,129.9439,11/9/2000,106,46
-19.2724,129.8509,11/9/2000,106,70
-19.244,129.8988,11/9/2000,106,84
-19.2536,129.9429,11/9/2000,106,60
-19.2617,129.8945,11/9/2000,106,22
-19.2713,129.9388,11/9/2000,106,72
-19.2699,129.8459,11/9/2000,106,74
-21.3139,129.6657,11/9/2000,107,46
-21.5314,130.5257,11/9/2000,107,96
-21.539,130.5623,11/9/2000,107,68
-21.3134,129.6578,11/9/2000,107,64
-21.5365,130.517,11/9/2000,107,92
-21.5443,130.5536,11/9/2000,107,69
-21.5134,130.1659,11/9/2000,107,68
-21.5169,130.1591,11/9/2000,107,54
-21.5254,130.1978,11/9/2000,107,38
-21.5567,129.7684,11/9/2000,107,93
-21.5655,129.8096,11/9/2000,107,83
-21.6,129.9722,11/9/2000,107,67
-21.6336,130.0479,11/9/2000,107,84
-21.6168,129.8833,11/9/2000,107,62
-21.6253,129.9239,11/9/2000,107,56
-21.5572,129.7605,11/9/2000,107,88
-21.5662,129.8016,11/9/2000,107,88
-21.6018,129.9641,11/9/2000,107,61
-21.6359,130.0397,11/9/2000,107,81
-21.6444,130.079,11/9/2000,107,64
-21.6268,129.9158,11/9/2000,107,72
-22.5784,130.1522,11/9/2000,107,50
-22.5831,130.1435,11/9/2000,107,65
-22.7107,130.0661,11/9/2000,107,96
-22.7187,130.1035,11/9/2000,107,94
-22.7234,130.0948,11/9/2000,107,98
-24.5905,128.5189,11/9/2000,108,96
-24.6747,128.8138,11/9/2000,108,69
-24.5897,128.5113,11/9/2000,108,98
-24.6758,128.8058,11/9/2000,108,62
-25.1124,129.6966,11/9/2000,108,70
-25.136,129.7281,11/9/2000,108,49
-25.1209,129.5808,11/9/2000,108,30
-25.1276,129.7242,11/9/2000,108,43
-25.1435,129.7204,11/9/2000,108,51
-25.1276,129.5734,11/9/2000,108,85
-24.9613,128.4393,11/9/2000,108,47
-24.9608,128.4319,11/9/2000,108,61
-24.978,128.4274,11/9/2000,108,48
-25.0247,128.5513,11/9/2000,108,40
-25.0418,128.5467,11/9/2000,108,53
-25.0514,128.5893,11/9/2000,108,18
-25.093,128.5328,11/9/2000,108,37
-25.228,129.1437,11/9/2000,108,42
-25.1037,128.5699,11/9/2000,108,32
-26.5898,132.126,11/9/2000,108,75
-26.586,132.1209,11/9/2000,108,74
-27.8722,129.9355,11/9/2000,109,66
-27.8704,129.9288,11/9/2000,109,61
-14.1312,127.398,11/9/2000,243,77
-14.1431,127.5039,11/9/2000,243,75
-14.1374,127.3904,11/9/2000,243,45
-14.1412,127.4253,11/9/2000,243,57
-14.1486,127.496,11/9/2000,243,55
-14.1867,127.3853,11/9/2000,243,71
-14.2312,127.4866,11/9/2000,243,42
-14.1858,127.6351,11/9/2000,243,0
-14.1932,127.3792,11/9/2000,243,51
-14.2371,127.4803,11/9/2000,243,86
-14.2537,127.4787,11/9/2000,243,66
-14.9457,126.0858,11/9/2000,243,75
-14.9489,126.1148,11/9/2000,243,85
-14.9473,126.1095,11/9/2000,243,84
-16.6767,126.9108,11/9/2000,244,84
-16.6836,126.9044,11/9/2000,244,82
-17.0739,122.4273,11/9/2000,244,69
-17.8624,127.0028,11/9/2000,244,21
-18.0337,124.0773,11/9/2000,244,55
-18.5401,127.1661,11/9/2000,244,87
-18.5429,127.1589,11/9/2000,244,78
-21.8704,126.7156,11/9/2000,245,67
-21.8739,126.7568,11/9/2000,245,50
-21.8727,126.7099,11/9/2000,245,53
-21.876,126.7511,11/9/2000,245,67
-21.1897,119.6296,11/9/2000,245,71
-21.5098,117.2997,11/9/2000,245,82
-21.5112,117.3096,11/9/2000,245,94
-21.5309,117.3167,11/9/2000,245,54
-21.5386,117.3053,11/9/2000,245,72
-21.54,117.3153,11/9/2000,245,29
-21.5455,117.2983,11/9/2000,245,62
-21.5793,117.2727,11/9/2000,245,95
-21.5856,117.2514,11/9/2000,245,60
-22.4982,125.0494,11/9/2000,245,99
-22.4943,125.0431,11/9/2000,245,92
-22.5097,125.0416,11/9/2000,245,81
-22.6445,115.4785,11/9/2000,246,86
-22.6318,115.3311,11/9/2000,246,96
-22.675,115.4369,11/9/2000,246,76
-25.2794,125.3906,11/9/2000,246,73
-25.2957,125.3893,11/9/2000,246,80
-25.2986,125.4265,11/9/2000,246,92
-25.3052,125.4209,11/9/2000,246,86
-25.3736,125.4527,11/9/2000,246,90
-25.39,125.4514,11/9/2000,246,97
-25.4065,125.4501,11/9/2000,246,55
-25.3964,125.444,11/9/2000,246,41
-27.1697,119.8314,11/9/2000,247,56
-34.4468,150.8707,11/9/2000,1313,9
-33.1772,151.6205,11/9/2000,1313,23
-33.1671,151.618,11/9/2000,1313,100
-27.0215,145.7834,11/9/2000,1315,100
-27.0229,145.7734,11/9/2000,1315,50
-27.0243,145.7633,11/9/2000,1315,77
-27.0257,145.7532,11/9/2000,1315,30
-21.1575,144.357,11/9/2000,1316,67
-21.1589,144.3474,11/9/2000,1316,70
-20.1006,138.2589,11/9/2000,1317,68
-19.6119,142.0206,11/9/2000,1317,77
-19.4558,141.6604,11/9/2000,1317,66
-19.1768,142.1717,11/9/2000,1317,91
-19.1782,142.1612,11/9/2000,1317,89
-19.1701,142.1492,11/9/2000,1317,60
-19.1715,142.1386,11/9/2000,1317,23
-18.8919,142.0251,11/9/2000,1317,68
-18.8824,142.0237,11/9/2000,1317,43
-18.8027,142.0062,11/9/2000,1317,93
-17.1789,141.7346,11/9/2000,1318,79
-17.1803,141.7242,11/9/2000,1318,74
-17.1748,141.7277,11/9/2000,1318,12
-16.3863,143.7757,11/9/2000,1318,91
-16.3773,143.7743,11/9/2000,1318,72
-16.6965,133.8405,11/9/2000,1318,59
-30.8683,121.4885,11/9/2000,1453,82
-27.8413,129.916,11/9/2000,1453,41
-26.4508,127.9279,11/9/2000,1453,100
-26.4385,127.9249,11/9/2000,1453,67
-25.1033,129.688,11/9/2000,1454,86
-25.1091,129.6602,11/9/2000,1454,63
-25.1166,129.6844,11/9/2000,1454,74
-25.1023,129.681,11/9/2000,1454,82
-25.0278,128.6309,11/9/2000,1454,80
-25.0326,128.6075,11/9/2000,1454,80
-25.0206,128.6236,11/9/2000,1454,100
-25.0252,128.6001,11/9/2000,1454,66
-24.9746,128.3854,11/9/2000,1454,58
-24.9569,128.4058,11/9/2000,1454,27
-24.9614,128.3823,11/9/2000,1454,84
-24.889,128.6097,11/9/2000,1454,23
-24.8818,128.6023,11/9/2000,1454,15
-25.3941,125.4067,11/9/2000,1454,21
-24.7548,128.7474,11/9/2000,1454,29
-24.7597,128.7231,11/9/2000,1454,34
-24.7462,128.7202,11/9/2000,1454,12
-24.7248,128.8624,11/9/2000,1454,64
-25.3565,125.4069,11/9/2000,1454,33
-24.6329,128.8922,11/9/2000,1454,59
-24.5845,128.4879,11/9/2000,1454,88
-22.5068,125.0688,11/9/2000,1455,54
-21.3009,129.6395,11/9/2000,1455,63
-21.3077,129.6071,11/9/2000,1455,26
-21.3073,129.6357,11/9/2000,1455,64
-22.6772,115.4549,11/9/2000,1455,67
-22.6807,115.4238,11/9/2000,1455,19
-22.6384,115.497,11/9/2000,1455,97
-22.6255,115.5109,11/9/2000,1455,64
-22.6272,115.4955,11/9/2000,1455,100
-22.637,115.5068,11/9/2000,1455,50
-22.6388,115.4914,11/9/2000,1455,93
-22.6258,115.5052,11/9/2000,1455,95
-22.6276,115.4898,11/9/2000,1455,79
-22.6212,115.3467,11/9/2000,1455,20
-21.6009,117.2537,11/9/2000,1455,43
-21.5793,117.3444,11/9/2000,1455,100
-21.5867,117.2869,11/9/2000,1455,68
-21.5882,117.2754,11/9/2000,1455,19
-21.5696,117.3429,11/9/2000,1455,100
-21.571,117.3314,11/9/2000,1455,67
-21.54,117.4197,11/9/2000,1455,100
-21.5414,117.4084,11/9/2000,1455,100
-21.5529,117.3171,11/9/2000,1455,57
-21.5317,117.407,11/9/2000,1455,100
-21.5331,117.3956,11/9/2000,1455,100
-21.5345,117.3842,11/9/2000,1455,31
-21.5234,117.3942,11/9/2000,1455,87
-21.5248,117.3828,11/9/2000,1455,100
-21.5151,117.3814,11/9/2000,1455,100
-21.5165,117.37,11/9/2000,1455,100
-21.5179,117.3586,11/9/2000,1455,100
-21.5193,117.3472,11/9/2000,1455,35
-21.1776,119.6563,11/9/2000,1455,100
-21.1789,119.6467,11/9/2000,1455,74
-21.4858,117.3597,11/9/2000,1455,100
-21.4873,117.3483,11/9/2000,1455,100
-21.4887,117.3369,11/9/2000,1455,100
-21.1699,119.6452,11/9/2000,1455,71
-21.1713,119.6356,11/9/2000,1455,84
-21.1726,119.626,11/9/2000,1455,71
-21.479,117.3354,11/9/2000,1455,100
-21.4804,117.3239,11/9/2000,1455,100
-21.4819,117.3125,11/9/2000,1455,66
-18.5735,128.2973,11/9/2000,1456,91
-18.5792,128.268,11/9/2000,1456,93
-18.5643,128.2647,11/9/2000,1456,85
-18.5761,128.2912,11/9/2000,1456,95
-18.5816,128.2618,11/9/2000,1456,47
-18.5667,128.2585,11/9/2000,1456,90
-18.5013,128.2746,11/9/2000,1456,64
-17.9719,129.7567,11/9/2000,1456,94
-17.9856,129.7545,11/9/2000,1456,87
-17.9689,129.7508,11/9/2000,1456,64
-17.44,127.2483,11/9/2000,1456,61
-17.4453,127.2202,11/9/2000,1456,86
-17.4378,127.2396,11/9/2000,1456,77
-17.4427,127.2129,11/9/2000,1456,65
-16.6604,126.9815,11/9/2000,1456,79
-16.6652,126.9561,11/9/2000,1456,99
-16.67,126.9307,11/9/2000,1456,100
-16.6578,126.9751,11/9/2000,1456,82
-16.6624,126.9499,11/9/2000,1456,100
-16.667,126.9244,11/9/2000,1456,100
-16.6293,127.0509,11/9/2000,1456,82
-16.6341,127.0246,11/9/2000,1456,73
-16.4853,126.3204,11/9/2000,1456,100
-16.4895,126.2973,11/9/2000,1456,82
-14.1236,127.5073,11/9/2000,1457,34
-14.1291,127.5014,11/9/2000,1457,84
-25.3358,152.7912,11/10/2000,12,76
-27.9262,153.0532,11/10/2000,13,70
-27.9277,153.0633,11/10/2000,13,81
-28.0465,152.8727,11/10/2000,13,91
-28.0886,152.9691,11/10/2000,13,78
-33.1627,151.614,11/10/2000,14,65
-33.1717,151.6121,11/10/2000,14,80
-33.1733,151.6228,11/10/2000,14,31
-11.7204,132.681,11/10/2000,147,89
-11.7217,132.6901,11/10/2000,147,49
-11.7294,132.6797,11/10/2000,147,90
-13.4077,141.6767,11/10/2000,147,0
-12.3942,132.2518,11/10/2000,147,46
-12.4465,131.7336,11/10/2000,147,87
-12.4555,131.7322,11/10/2000,147,69
-12.4897,131.8392,11/10/2000,147,45
-12.4981,131.832,11/10/2000,147,66
-12.7124,132.5418,11/10/2000,147,44
-12.6836,132.218,11/10/2000,147,55
-12.685,132.2272,11/10/2000,147,100
-12.6863,132.2363,11/10/2000,147,100
-12.694,132.2258,11/10/2000,147,65
-12.6953,132.235,11/10/2000,147,100
-12.6966,132.2441,11/10/2000,147,83
-13.3857,134.737,11/10/2000,147,74
-13.4092,134.688,11/10/2000,147,60
-12.9125,130.4804,11/10/2000,147,25
-12.9319,130.5465,11/10/2000,147,100
-12.9334,130.5561,11/10/2000,147,89
-12.9397,130.5354,11/10/2000,147,80
-12.9411,130.545,11/10/2000,147,100
-14.1179,136.5076,11/10/2000,147,69
-14.1523,136.5955,11/10/2000,147,46
-13.3907,130.8429,11/10/2000,147,87
-13.4522,130.8815,11/10/2000,147,28
-13.9933,131.359,11/10/2000,148,78
-14.1244,127.4942,11/10/2000,148,96
-14.1266,127.5077,11/10/2000,148,95
-14.125,127.4738,11/10/2000,148,75
-14.1295,127.5006,11/10/2000,148,100
-14.1221,127.3904,11/10/2000,148,85
-14.1244,127.4041,11/10/2000,148,93
-15.2761,135.1823,11/10/2000,148,64
-15.2777,135.195,11/10/2000,148,100
-15.2793,135.2077,11/10/2000,148,93
-14.1306,127.3748,11/10/2000,148,75
-14.1329,127.3885,11/10/2000,148,85
-14.1597,127.5505,11/10/2000,148,63
-14.2333,127.436,11/10/2000,148,91
-14.6695,129.9181,11/10/2000,148,66
-15.7487,135.5086,11/10/2000,148,96
-15.7505,135.5223,11/10/2000,148,82
-15.752,135.5025,11/10/2000,148,62
-15.7537,135.5159,11/10/2000,148,79
-14.4057,126.2011,11/10/2000,148,54
-14.4085,126.2176,11/10/2000,148,72
-14.4175,126.1991,11/10/2000,148,83
-14.9984,128.797,11/10/2000,148,97
-15.6302,132.5527,11/10/2000,148,99
-15.6315,132.5623,11/10/2000,148,86
-15.6356,132.5356,11/10/2000,148,93
-15.637,132.5452,11/10/2000,148,100
-15.6383,132.5548,11/10/2000,148,95
-15.6434,132.5246,11/10/2000,148,62
-15.6448,132.5342,11/10/2000,148,100
-15.6461,132.5438,11/10/2000,148,100
-15.6526,132.5233,11/10/2000,148,91
-15.6539,132.5329,11/10/2000,148,100
-15.6553,132.5425,11/10/2000,148,48
-15.6617,132.5219,11/10/2000,148,58
-15.663,132.5315,11/10/2000,148,100
-15.6644,132.5411,11/10/2000,148,90
-15.6708,132.5206,11/10/2000,148,72
-15.6722,132.5302,11/10/2000,148,100
-15.6735,132.5398,11/10/2000,148,93
-15.6813,132.5288,11/10/2000,148,79
-15.6827,132.5384,11/10/2000,148,100
-15.6905,132.5275,11/10/2000,148,83
-15.6918,132.5371,11/10/2000,148,100
-15.6932,132.5467,11/10/2000,148,56
-15.6996,132.5261,11/10/2000,148,62
-15.3541,129.2329,11/10/2000,148,60
-15.3066,128.6817,11/10/2000,148,66
-15.5487,129.643,11/10/2000,148,54
-15.8293,131.1984,11/10/2000,148,49
-15.8307,131.2077,11/10/2000,148,91
-15.8321,131.2169,11/10/2000,148,88
-15.8328,131.1599,11/10/2000,148,83
-15.8356,131.1785,11/10/2000,148,81
-15.837,131.1877,11/10/2000,148,61
-15.8418,131.1585,11/10/2000,148,40
-15.8494,131.1479,11/10/2000,148,100
-15.8508,131.1572,11/10/2000,148,81
-15.8584,131.1465,11/10/2000,148,91
-15.8598,131.1558,11/10/2000,148,61
-15.8764,131.1437,11/10/2000,148,83
-15.9082,131.1707,11/10/2000,148,50
-15.9096,131.18,11/10/2000,148,49
-15.9109,131.1893,11/10/2000,148,76
-15.9123,131.1985,11/10/2000,148,95
-15.9185,131.1786,11/10/2000,148,87
-15.9199,131.1879,11/10/2000,148,78
-15.9213,131.1972,11/10/2000,148,80
-15.699,128.9575,11/10/2000,148,88
-15.9795,130.2947,11/10/2000,148,62
-15.7962,128.5962,11/10/2000,148,95
-15.7979,128.6072,11/10/2000,148,97
-16.2452,130.4082,11/10/2000,148,44
-16.2557,130.4162,11/10/2000,148,75
-16.3124,130.3007,11/10/2000,148,46
-16.4323,130.366,11/10/2000,148,43
-16.4457,130.3929,11/10/2000,148,71
-16.4504,130.3632,11/10/2000,148,62
-16.4533,130.382,11/10/2000,148,82
-16.4623,130.3806,11/10/2000,148,97
-16.4637,130.39,11/10/2000,148,66
-16.4652,130.3994,11/10/2000,148,92
-16.4742,130.398,11/10/2000,148,49
-16.4818,130.3872,11/10/2000,148,94
-16.4832,130.3966,11/10/2000,148,72
-16.4866,130.3575,11/10/2000,148,74
-16.488,130.3669,11/10/2000,148,100
-16.4894,130.3763,11/10/2000,148,100
-16.4909,130.3857,11/10/2000,148,100
-16.4923,130.3952,11/10/2000,148,100
-16.5275,130.1409,11/10/2000,148,89
-16.5289,130.1504,11/10/2000,148,46
-16.5333,130.179,11/10/2000,148,90
-16.5347,130.1885,11/10/2000,148,100
-16.5362,130.198,11/10/2000,148,92
-16.5438,130.187,11/10/2000,148,55
-16.5452,130.1965,11/10/2000,148,87
-16.2678,128.3486,11/10/2000,148,70
-16.5428,130.1189,11/10/2000,148,65
-16.5543,130.1951,11/10/2000,148,93
-16.5557,130.2046,11/10/2000,148,39
-16.558,130.0969,11/10/2000,148,83
-16.5595,130.1064,11/10/2000,148,73
-17.6831,135.7086,11/10/2000,148,92
-17.685,135.7237,11/10/2000,148,90
-17.7075,135.7209,11/10/2000,148,63
-17.7065,135.7145,11/10/2000,148,62
-17.7083,135.7297,11/10/2000,148,31
-17.0863,130.9829,11/10/2000,148,65
-17.0877,130.9923,11/10/2000,148,41
-17.1346,131.0614,11/10/2000,148,100
-17.136,131.0707,11/10/2000,148,77
-17.1692,130.9831,11/10/2000,148,100
-17.1706,130.9924,11/10/2000,148,74
-17.1768,130.9724,11/10/2000,148,72
-17.1782,130.9817,11/10/2000,148,72
-17.6504,134.2636,11/10/2000,148,65
-16.4757,126.3076,11/10/2000,148,64
-16.4781,126.3223,11/10/2000,148,56
-16.4767,126.2454,11/10/2000,148,83
-16.4792,126.2604,11/10/2000,148,41
-16.4868,126.3053,11/10/2000,148,74
-16.4893,126.3201,11/10/2000,148,98
-16.4918,126.335,11/10/2000,148,100
-16.6291,127.001,11/10/2000,148,70
-16.6314,127.0144,11/10/2000,148,82
-16.6397,126.9989,11/10/2000,148,83
-16.642,127.0122,11/10/2000,148,100
-17.6627,133.5827,11/10/2000,149,74
-17.674,133.5924,11/10/2000,149,92
-17.6755,133.6035,11/10/2000,149,78
-17.3226,130.1616,11/10/2000,149,74
-17.3288,130.1412,11/10/2000,149,43
-17.3635,130.1258,11/10/2000,149,99
-17.3649,130.1353,11/10/2000,149,40
-17.3726,130.1244,11/10/2000,149,86
-17.374,130.1339,11/10/2000,149,75
-16.8285,126.628,11/10/2000,149,67
-16.8308,126.6421,11/10/2000,149,48
-17.4027,130.1426,11/10/2000,149,72
-17.4041,130.1521,11/10/2000,149,59
-16.8459,126.6478,11/10/2000,149,90
-17.4203,130.1981,11/10/2000,149,70
-17.4218,130.2075,11/10/2000,149,73
-17.4232,130.217,11/10/2000,149,50
-16.8568,126.6458,11/10/2000,149,51
-17.4308,130.2061,11/10/2000,149,60
-17.675,131.1698,11/10/2000,149,100
-17.6764,131.1791,11/10/2000,149,100
-17.6778,131.1885,11/10/2000,149,100
-17.6813,131.1496,11/10/2000,149,63
-17.684,131.1684,11/10/2000,149,81
-17.6854,131.1777,11/10/2000,149,100
-17.6867,131.1871,11/10/2000,149,97
-17.5687,130.0803,11/10/2000,149,36
-17.5749,130.0635,11/10/2000,149,88
-17.7628,130.2695,11/10/2000,149,40
-17.7642,130.2789,11/10/2000,149,92
-17.7657,130.2884,11/10/2000,149,99
-17.7851,130.2949,11/10/2000,149,90
-17.7874,130.2498,11/10/2000,149,44
-17.7888,130.2592,11/10/2000,149,83
-17.7992,130.2672,11/10/2000,149,47
-17.8007,130.2767,11/10/2000,149,83
-17.8021,130.2861,11/10/2000,149,98
-18.5015,134.153,11/10/2000,149,83
-18.5031,134.1653,11/10/2000,149,88
-18.5047,134.1776,11/10/2000,149,100
-17.1828,125.3768,11/10/2000,149,52
-18.5107,134.1583,11/10/2000,149,69
-17.1915,125.3869,11/10/2000,149,76
-17.2213,125.4863,11/10/2000,149,76
-17.2242,125.5032,11/10/2000,149,61
-17.9966,129.7476,11/10/2000,149,43
-18.0071,129.7558,11/10/2000,149,67
-18.0086,129.7654,11/10/2000,149,59
-18.266,131.505,11/10/2000,149,88
-18.2673,131.5146,11/10/2000,149,85
-18.2736,131.4941,11/10/2000,149,96
-18.275,131.5036,11/10/2000,149,84
-18.2764,131.5132,11/10/2000,149,52
-18.2777,131.5227,11/10/2000,149,100
-18.2791,131.5323,11/10/2000,149,100
-18.28,131.4736,11/10/2000,149,81
-18.2813,131.4832,11/10/2000,149,76
-18.2827,131.4927,11/10/2000,149,89
-18.2841,131.5022,11/10/2000,149,88
-18.2854,131.5118,11/10/2000,149,56
-18.2868,131.5213,11/10/2000,149,49
-18.2882,131.5309,11/10/2000,149,69
-18.289,131.4723,11/10/2000,149,93
-18.2904,131.4818,11/10/2000,149,44
-18.2981,131.4709,11/10/2000,149,98
-18.303,131.4409,11/10/2000,149,44
-18.3065,131.4015,11/10/2000,149,93
-18.3079,131.411,11/10/2000,149,96
-18.3142,131.3906,11/10/2000,149,70
-18.3156,131.4001,11/10/2000,149,100
-18.317,131.4096,11/10/2000,149,94
-18.3183,131.4191,11/10/2000,149,61
-18.3437,131.3412,11/10/2000,149,72
-18.3528,131.3398,11/10/2000,149,84
-18.3618,131.3384,11/10/2000,149,87
-18.3632,131.3479,11/10/2000,149,56
-18.4196,131.294,11/10/2000,149,50
-18.4467,131.2898,11/10/2000,149,53
-18.4481,131.2993,11/10/2000,149,65
-18.113,128.8195,11/10/2000,149,86
-18.1146,128.8298,11/10/2000,149,98
-18.1192,128.823,11/10/2000,149,98
-18.4893,130.9486,11/10/2000,149,69
-18.1702,128.7189,11/10/2000,149,100
-18.1718,128.7293,11/10/2000,149,78
-18.1796,128.7174,11/10/2000,149,96
-18.508,130.8878,11/10/2000,149,43
-18.5094,130.8972,11/10/2000,149,98
-18.5156,130.877,11/10/2000,149,55
-18.5237,130.8692,11/10/2000,149,92
-18.2181,128.683,11/10/2000,149,85
-18.2197,128.6934,11/10/2000,149,91
-19.0672,134.2806,11/10/2000,149,100
-19.0688,134.2934,11/10/2000,149,64
-18.1479,127.8702,11/10/2000,149,67
